site_no	dec_lat_va	dec_long_va	coord_acy_cd	dec_coord_datum_cd	state_cd	county_cd	huc_cd	basin_cd	drain_area_va	contrib_drain_area_va
06426130	44.26664698	-105.43860630	S	NAD83	56	005	10120201	wy07	63.4	
06426160	44.26775809	-105.43860630	S	NAD83	56	005	10120201	wy07	14.5	
06426500	44.32192645	-104.94053130	S	NAD83	56	011	10120201	wy07	1690	
06428200	44.78942919	-104.48134400	S	NAD83	56	011	10120201	wy07	2948	
06428500	44.74887406	-104.05160180	M	NAD83	46	019	10120202	sd06	3248	3241
06429500	44.15387100	-104.07799000	S	NAD83	56	045	10120203	wy07	22.4	
06429905	44.52026325	-104.08382390	S	NAD83	56	011	10120203	wy07	275	
06429997	44.57637390	-104.05604530	S	NAD83	46	019	10120203	sd06		
06430500	44.57190440	-104.05355080	1	NAD83	46	019	10120203	sd06	481	481
06430532	44.57053980	-104.00576550	M	NAD83	46	081	10120203	sd06	40.8	40.8
06430770	44.29921736	-103.86816410	1	NAD83	46	081	10120203	sd06	65.0	65.0
06430800	44.32749778	-103.89453200	M	NAD83	46	081	10120203	sd06	3.73	3.73
06431500	44.48248388	-103.86159200	M	NAD83	46	081	10120203	sd06	165	165
06433000	44.66720665	-103.83936960	M	NAD83	46	019	10120203	sd06	930	930
06434505	44.70092898	-103.73278170	R	NAD83	46	019	10120202	sd06		
06436000	44.69081780	-103.73769850	M	NAD83	46	019	10120202	sd06	4520	4513
06436165	44.36859538	-103.76575400	R	NAD83	46	081	10120202	sd06	4.91	4.91
06436180	44.44220650	-103.62936060	M	NAD83	46	081	10120202	sd06	56.7	56.7
06436190	44.54175655	-103.57198670	M	NAD83	46	081	10120202	sd06	77.5	77.5
06436198	44.61748500	-103.48074520	M	NAD83	46	019	10120202	sd06	102	102
06437000	44.51304180	-103.13684640	M	NAD83	46	093	10120202	sd06	5821	5814
06437020	44.33554030	-103.63547160	M	NAD83	46	081	10120202	sd06	15.8	15.8
06438500	44.52943040	-101.93015310	M	NAD83	46	137	10120112	sd05	21425	21414
06440200	43.96901750	-101.76722900	M	NAD83	46	071	10140102	sd07	257	257
06441500	44.32664897	-100.38430030	M	NAD83	46	117	10140102	sd07	3147	3147
06445685	43.01303600	-102.83573270	M	NAD83	46	113	10140201	sd08	1370	1370
06446000	43.25484357	-102.82735110	M	NAD83	46	113	10140201	sd08	2160	2160
06446500	43.69388346	-101.93265160	M	NAD83	46	071	10140202	sd08	4107	4100
06446700	43.53666558	-101.79859230	1	NAD83	46	071	10140202	sd08	423	423
06447000	43.75249490	-101.52486650	M	NAD83	46	071	10140202	sd08	4966	4959
06447230	43.75527266	-101.22792050	R	NAD83	46	095	10140202	sd08	273	273
06447450	43.71304839	-100.68505340	R	NAD83	46	075	10140202	sd08	6216	6209
06447500	43.16691550	-101.63273220	M	NAD83	46	007	10140203	sd08	313	300
06448000	43.08711217	-101.60387000	1	NAD83	46	007	10140203	sd08	56.6	56.6
06449000	43.14591660	-101.51287130	M	NAD83	46	007	10140203	sd08	121	121
06449100	43.10069918	-101.23223400	M	NAD83	46	007	10140203	sd08	619	579
06449500	43.32555860	-100.88375560	M	NAD83	46	121	10140203	sd08	1033	979
06450500	43.60138549	-100.74986080	M	NAD83	46	095	10140203	sd08	1548	1494
06452000	43.74832745	-99.55649480	M	NAD83	46	085	10140204	sd08	9920	9859
06452320	43.32721920	-98.97064460	M	NAD83	46	023	10140101	sd07	747	747
06453600	42.81111110	-98.17583330	S	NAD83	31	107	10150001	ne02	812	
06461500	42.90222220	-100.36222220	S	NAD83	31	031	10150004	ne03	7150	
06463500	42.68944444	-99.67888890	S	NAD83	31	017	10150004	ne03	458	
06463720	42.78055556	-99.33972220	S	NAD83	31	103	10150004	ne03	9810	
06464100	43.12917164	-100.10706710	M	NAD83	46	123	10150006	sd10	535	532
06464500	43.02708720	-99.78092100	M	NAD83	46	123	10150006	sd10	1129	1121
06465500	42.73972220	-98.22277780	S	NAD83	31	107	10150007	ne03	11580	
06465700	42.65444444	-98.04333330	S	NAD83	31	107	10150007	ne03		
06466400	42.61638889	-97.87805560	S	NAD83	31	107	10170101	ne04		
06466500	42.73222220	-97.92250000	S	NAD83	31	107	10170101	ne04	440	
06468170	47.55805250	-98.86288500	F	NAD83	38	031	10160001	nd30	1060	410
06468250	47.39971890	-98.79760570	F	NAD83	38	031	10160001	nd30	1200	450
06469400	47.16749480	-98.96899980	F	NAD83	38	093	10160002	nd30	700	260
06470000	46.88972220	-98.68166670	S	NAD83	38	093	10160003	nd30	2820	1170
06470500	46.35552489	-98.30454330	F	NAD83	38	045	10160003	nd30	4390	1790
06470800	46.22524390	-98.07176760	F	NAD83	38	021	10160003	nd30	357	102
06470878	45.93635790	-98.17426920	F	NAD83	46	013	10160003	nd30	5480	2180
06471000	45.60357950	-98.31037560	M	NAD83	46	013	10160003	sd11	5687	4961
06471200	45.93886156	-98.45260040	M	NAD83	38	021	10160004	sd11	761	481
06471500	45.65608660	-98.49704020	M	NAD83	46	013	10160004	sd11	1504	1229
06471800	45.51919906	-98.57754100	R	NAD83	46	013	10160003	sd11	173	151
06472000	45.24163936	-98.39148190	M	NAD83	46	115	10160003	sd11	8773	7647
06473000	44.99830768	-98.48092700	M	NAD83	46	115	10160006	sd11	9705	8326
06475000	44.91053097	-98.47203860	M	NAD83	46	115	10160006	sd11	13876	11869
06476000	44.36359475	-98.19925700	R	NAD83	46	005	10160006	sd11	15793	13743
06477000	43.97387210	-98.07091600	M	NAD83	46	111	10160011	sd11	17600	15549
06477500	43.77640219	-98.24566580	1	NAD83	46	035	10160011	sd11	587	587
06478500	43.18582550	-97.63562200	M	NAD83	46	067	10160011	sd11	20657	18601
06478513	42.99582970	-97.36978060	M	NAD83	46	135	10160011	sd11	20947	18891
06478690	43.41562216	-97.20519720	M	NAD83	46	125	10170102	sd09	378	378
06479010	42.81721870	-96.92421060	M	NAD83	46	027	10170102	sd09	2253	1775
06479215	45.18079549	-97.18619040	M	NAD83	46	051	10170202	sd12	68.2	68.2
06479438	45.00607530	-97.16507560	M	NAD83	46	029	10170202	sd12	525	230
06479500	44.94246436	-97.14618560	M	NAD83	46	029	10170202	sd12	806	357
06479770	44.46752240	-96.88742040	R	NAD83	46	011	10170202	sd12	2395	1548
06481000	43.79044595	-96.74566230	M	NAD83	46	099	10170203	sd12	3926	3057
06481480	43.84819590	-96.83683130	M	NAD83	46	099	10170203	sd12	262	250
06481500	43.53358676	-96.79088490	M	NAD83	46	099	10170203	sd12	620	606
06482000	43.50108640	-96.74838400	M	NAD83	46	099	10170203	sd12	4609	3726
06482020	43.56700265	-96.71132740	M	NAD83	46	099	10170203	sd12	4661	3778
06483290	43.42297230	-96.16488720	5	NAD83	19	119	10170204	ia10	853	
06483500	43.21442590	-96.29447090	F	NAD83	19	167	10170204	ia10	1592	1592
06485500	42.83752049	-96.56192190	M	NAD83	19	149	10170203	sd12	7879	6996
06486000	42.48582760	-96.41391840	F	NAD83	31	043	10230001	ia11	314600	
06600100	42.98193136	-96.00112890	F	NAD83	19	167	10230002	ia11	268	268
06600500	42.57665960	-96.31141560	S	NAD83	19	149	10230002	ia11	886	886
06600900	42.14805556	-96.48333330	S	NAD83	31	173	10230001	ne04	51.2	
06601000	42.32166667	-96.48777780	S	NAD83	31	043	10230001	ne04	174	
06601200	42.00721010	-96.24168800	F	NAD83	31	021	10230001	ia11	316200	
06602020	42.22693509	-96.07807160	F	NAD83	19	193	10230004	ia11	403	403
06602400	41.96443228	-95.99195540	F	NAD83	19	133	10230004	ia11	900	900
06604440	43.21277778	-95.23916670	1	NAD83	19	041	10230003	ia12	523	
06605000	43.12802620	-95.21083040	S	NAD83	19	041	10230003	ia12	426	426
06605850	42.89581088	-95.24333030	F	NAD83	19	021	10230003	ia12	1548	1548
06606600	42.48227778	-95.79288890	S	NAD83	19	193	10230003	ia12	2500	2500
06607200	42.15693380	-95.81000700	F	NAD83	19	133	10230005	ia12	669	669
06607500	41.96443230	-95.97278840	F	NAD83	19	133	10230003	ia12	3526	3526
06608500	41.83054358	-95.93139890	F	NAD83	19	085	10230001	ia12	407	407
06609500	41.64161110	-95.78222220	1	NAD83	19	085	10230007	ia13	871	871
06610000	41.25888735	-95.92251380	F	NAD83	31	055	10230006	ia13	322800	
06610720	41.37888589	-96.18279730	S	NAD83	31	055	10230006	ne04	97.6	
06610750	41.31055330	-96.04779440	F	NAD83	31	055	10230006	ne04	32	
06610760	41.27769444	-96.03505560	1	NAD83	31	055	10230006	ne04		
06610765	41.24527669	-96.02057230	S	NAD83	31	055	10230006	ne04	50.2	
06610770	41.20541556	-96.01668260	5	NAD83	31	055	10230006	ne04	218	
06610773	41.29286110	-96.25238890	1	NAD83	31	055	10230006	ne04		
06610780	41.24866667	-96.16844440	1	NAD83	31	055	10230006	ne04		
06610785	41.20736110	-96.12761110	1	NAD83	31	055	10230006	ne04	58.9	
06610788	41.18055449	-96.13946310	S	NAD83	31	153	10230006	ne04	30.4	
06610793	41.15574888	-96.04334900	1	NAD83	31	153	10230006	ne04	121	
06620000	40.93663889	-106.33919440	S	NAD83	08	057	10180001	wy08	1431	
06622700	41.37024470	-106.52058150	S	NAD83	56	007	10180002	wy08	37.4	
06625000	41.30329849	-106.71531290	S	NAD83	56	007	10180002	wy08	265	
06630000	41.87218127	-107.05754650	S	NAD83	56	007	10180002	wy08	4175	4061
06630465	41.54777778	-106.40972220	S	NAD83	56	007	10180004	wy08	46.3	
06632400	41.58524549	-106.22279080	S	NAD83	56	007	10180004	wy08	62.9	
06634620	41.96107644	-106.20918430	S	NAD83	56	007	10180005	wy08	969	
06639000	42.48995905	-107.13394490	S	NAD83	56	025	10180006	wy08	2338	2245
06647500	42.61193835	-105.85967110	5	NAD83	56	009	10180007	wy08	63	
06652000	42.65249599	-105.15914340	5	NAD83	56	009	10180008	wy08	15025	13822
06657000	42.24102330	-104.62796010	5	NAD83	56	015	10180009	wy08	16237	15018
06659501	41.13914150	-105.97972830	S	NAD83	56	001	10180010	wy08		
06659502	41.13830817	-105.98028390	S	NAD83	56	001	10180010	wy08	434	
06661585	41.55469550	-105.68332570	S	NAD83	56	001	10180010	wy08	1790	1507
06670500	42.20052277	-104.53829080	S	NAD83	56	015	10180011	wy08	4564	3933
06674500	41.98857550	-104.05328230	S	NAD83	56	015	10180009	wy08	22218	
06696980	39.33943296	-105.91168130	F	NAD83	08	093	10190001	co01	23.9	
06700000	39.16276858	-105.31027320	F	NAD83	08	035	10190002	co01	1627	1615.1
06701620	39.16749104	-105.12221120	F	NAD83	08	035	10190002	co01	106	106
06701900	39.25999025	-105.22193790	F	NAD83	08	035	10190002	co01	2028	2016.1
06708600	39.25947220	-104.95190280	S	NAD83	08	035	10190002	co01	26.9	
06708800	39.42300000	-104.90461110	5	NAD83	08	035	10190002	co01	116	
06709000	39.43832246	-104.98303870	M	NAD83	08	035	10190002	co01	275	
06709530	39.50736944	-105.02446670	5	NAD83	08	035	10190002	co01	316	
06710150	39.56332160	-104.92775800	R	NAD83	08	035	10190002	co01	11.2	11.2
06710247	39.63248760	-105.01498300	F	NAD83	08	005	10190002	co01	3098	
06710385	39.63316667	-105.33694440	S	NAD83	08	059	10190002	co01	103	
06711565	39.66498738	-105.00414900	M	NAD83	08	005	10190002	co01	3391	
06711575	39.67172220	-104.97702780	S	NAD83	08	031	10190002	co01	3.98	
06712000	39.35582340	-104.76330920	F	NAD83	08	035	10190003	co01	169	
06713500	39.74248685	-104.99998170	M	NAD83	08	031	10190003	co01	410	
06714215	39.81220846	-104.95831290	F	NAD83	08	001	10190003	co01	3895	
06714360	39.81025000	-104.95033330	F	NAD83	08	001	10190003	co01	187	187
06714800	39.68720955	-105.70028210	F	NAD83	08	019	10190004	co01	12.0	
06715000	39.75193190	-105.66194700	F	NAD83	08	019	10190004	co01	86.3	
06716100	39.75887636	-105.66000250	F	NAD83	08	019	10190004	co01	57.4	
06716500	39.76582090	-105.62611230	F	NAD83	08	019	10190004	co01	147	
06718550	39.74887674	-105.39971590	F	NAD83	08	019	10190004	co01	60.0	
06719505	39.75304299	-105.23526670	F	NAD83	08	059	10190004	co01	394	
06720460	39.80804210	-104.79386180	S	NAD83	08	001	10190003	co01	28.2	
06720820	39.90568056	-105.03538890	S	NAD83	08	001	10190003	co01	43.9	
06720990	40.06883330	-104.83198610	S	NAD83	08	123	10190003	co01	107	
06721000	40.11609435	-104.81858310	R	NAD83	08	123	10190003	co01	5043	
06725450	40.15831760	-105.01386870	M	NAD83	08	123	10190005	co01	424	
06727410	40.04202778	-105.36491670	1	NAD83	08	013	10190005	co01	19.2	
06730160	40.05761110	-105.34877780	S	NAD83	08	013	10190005	co01	1.80	
06730200	40.05165184	-105.17887540	M	NAD83	08	013	10190005	co01	307	
06730500	40.15220650	-105.01497990	M	NAD83	08	123	10190005	co01	448	
06741510	40.37859460	-105.06109090	F	NAD83	08	069	10190006	co01	531	
06746110	40.56192640	-105.86390000	M	NAD83	08	069	10190007	co01	6.92	
06751150	40.87831637	-105.33804110	F	NAD83	08	069	10190007		354	
06752260	40.58914908	-105.06970020	M	NAD83	08	069	10190007	co01	1128	
06752280	40.55192690	-105.01136500	M	NAD83	08	069	10190007	co01	1244	
06755960	41.13109269	-104.82857960	S	NAD83	56	021	10190009	wy08	257	
06759500	40.26859185	-103.79939550	F	NAD83	08	087	10190012	co01	14648	
06762500	41.22777778	-103.89305560	S	NAD83	31	105	10190016	ne06	1214	
06764880	41.12611110	-101.57666670	S	NAD83	31	101	10190018	ne06	23900	
06768000	40.68250000	-99.54055560	S	NAD83	31	047	10200101	ne07	56300	51620.00
06768020	40.70723067	-99.55982890	S	NAD83	31	047	10200101	ne07		
06768025	40.67888889	-99.48916670	S	NAD83	31	047	10200101	ne07		
06768035	40.68556520	-99.43926800	5	NAD83	31	047	10200101	ne07		
06769000	40.73445350	-99.50593700	S	NAD83	31	047	10200101	ne07	175	
06769525	40.72889880	-99.39898850	S	NAD83	31	019	10200101	ne07		
06770200	40.65805556	-99.08611110	S	NAD83	31	099	10200101	ne07	57260	52540
06770500	40.87445670	-98.28200440	S	NAD83	31	121	10200101	ne07	57650	52940.00
06772100	40.87472220	-98.37833330	1	NAD83	31	079	10200102	ne07	700	
06772775	41.09083330	-98.07777780	S	NAD83	31	121	10200103	ne07		
06772898	41.29722220	-97.71388890	S	NAD83	31	121	10200103	ne07	160	
06773500	41.32890300	-97.67532960	S	NAD83	31	121	10200103	ne07	494	
06774000	41.36833330	-97.49527780	S	NAD83	31	141	10200103	ne07	59300	54630.00
06775500	41.83091667	-100.09952780	H	NAD83	31	009	10210001	ne08	1830	79.00
06775900	41.77861110	-100.52527780	S	NAD83	31	171	10210002	ne08	966	30.00
06781600	41.42277778	-100.20333330	S	NAD83	31	041	10210004	ne08		
06784000	41.03250000	-98.74055560	S	NAD83	31	019	10210004	ne08	2320	1590.00
06785000	41.20350000	-98.44611110	H	NAD83	31	093	10210003	ne08	8075	3130.00
06785500	41.94166667	-99.86027780	S	NAD83	31	009	10210006	ne08	1890	140
06786000	41.77694444	-99.37916670	S	NAD83	31	115	10210006	ne08	2350	186.00
06790500	41.26334596	-98.44923600	S	NAD83	31	093	10210007	ne08	4302	1240.00
06792500	41.40916667	-97.79361110	S	NAD83	31	125	10210009	ne08		
06793000	41.41861110	-97.72361110	S	NAD83	31	125	10210009	ne08	14320	5620.00
06794000	41.44140210	-97.73477450	S	NAD83	31	125	10210009	ne08	677	429.00
06794650	41.35194444	-97.40333330	S	NAD83	31	143	10200103	ne09		
06795500	41.52611110	-97.28166670	S	NAD83	31	141	10200201	ne09	294	
06796000	41.45277778	-96.77555560	S	NAD83	31	053	10200201	ne09	70400	57800.00
06796500	41.31999990	-96.40419140	S	NAD83	31	055	10200202	ne09		
06796550	41.19805528	-96.33974460	S	NAD83	31	155	10200202	ne09		
06797500	42.26844444	-98.33936110	H	NAD83	31	089	10220001	ne10	1400	740.00
06799000	42.00377778	-97.42602780	H	NAD83	31	119	10220001	ne10	2790	1790.00
06799100	42.14850000	-97.47852780	H	NAD83	31	139	10220002	ne10	701	671
06799315	41.99527778	-97.05805560	S	NAD83	31	167	10220003	ne10		
06799350	41.83944410	-96.72753240	F	NAD83	31	039	10220003	ne10	4676	4100.00
06799445	42.27694480	-96.86198620	F	NAD83	31	051	10220004	ne10		
06799500	41.71277778	-96.52194440	S	NAD83	31	053	10220004	ne10	1015	
06800000	41.56027778	-96.54083330	S	NAD83	31	053	10220003	ne10	368	
06800500	41.29333330	-96.28388890	S	NAD83	31	055	10220003	ne10	6900	5870.00
06801000	41.06222220	-96.32472220	S	NAD83	31	153	10200202	ne11	83600	69300
06803000	40.65777778	-96.66555560	S	NAD83	31	109	10200203	ne12	167	
06803080	40.77027778	-96.71888890	S	NAD83	31	109	10200203	ne12	220	
06803093	40.76750260	-96.79696500	F	NAD83	31	109	10200203	ne12	60	
06803170	40.81080556	-96.80608330	S	NAD83	31	109	10200203	ne12	94	
06803486	40.85527778	-96.77944440	S	NAD83	31	109	10200203	ne12	240	
06803495	40.83861110	-96.69138890	S	NAD83	31	109	10200203	ne12	684	
06803500	40.84666667	-96.68166670	S	NAD83	31	109	10200203	ne12	685	
06803510	40.89305556	-96.68166670	S	NAD83	31	109	10200203	ne12	43.6	
06803513	40.88611140	-96.62417950	M	NAD83	31	109	10200203	ne12	753	
06803520	40.85694448	-96.59529020	S	NAD83	31	109	10200203	ne12	47.8	
06803530	41.01583330	-96.54416670	S	NAD83	31	109	10200203	ne12	120	
06803555	40.96555556	-96.45444440	S	NAD83	31	025	10200203	ne12	1050	
06804000	41.14750000	-96.53777780	S	NAD83	31	155	10200203	ne12	273	268.00
06804700	41.05361110	-96.36777780	S	NAD83	31	155	10200203	ne12	416	
06805500	41.01527778	-96.15777780	S	NAD83	31	153	10200202	ne13	85370	71000.00
06805850	41.10211110	-95.71841670	1	NAD83	19	129	10240001	ia14	154	
06806500	40.79416667	-95.91138890	S	NAD83	31	025	10240001	ne14	241	
06807000	40.68194600	-95.84694600	F	NAD83	31	131	10240001	ia13	410000	
06807410	41.38999164	-95.37166660	F	NAD83	19	155	10240002	ia14	609	609
06808500	40.87305470	-95.58027460	U	NAD83	19	071	10240002	ia14	1326	1326
06808820	40.68713960	-95.60049290	F	NAD83	19	071	10240002	ia14	1647	
06809210	41.34610120	-95.07693550	F	NAD83	19	029	10240003	ia14	436	436
06809500	41.00860430	-95.24165820	U	NAD83	19	137	10240003	ia14	894	894
06809900	40.69461110	-95.56258330	1	NAD83	19	071	10240003	ia14	1105	
06810000	40.60166667	-95.64500000	S	NAD83	19	071	10240004	ia14	2806	2806
06810070	40.39888889	-95.65333330	S	NAD83	31	127	10240005	ia14		
06811500	40.39277778	-95.81277780	S	NAD83	31	127	10240006	ne14	792	
06813000	40.33918330	-95.40590560	S	NAD83	29	005	10240005	mo08	508	
06813500	40.05361160	-95.42220300	F	NAD83	31	147	10240005	ia14	414900	
06814000	39.94777730	-96.10861490	M	NAD83	20	131	10240007	ks01	276	276
06815000	40.03555770	-95.59609570	S	NAD83	31	147	10240008	ne14	1339	
06817000	40.74327778	-95.01419440	S	NAD83	19	145	10240009	ia14	762	762
06817700	40.20247220	-95.06955560	5	NAD83	29	087	10240010	mo08	1520	
06818000	39.75325000	-94.85683330	5	NAD83	29	021	10240011	mo07	426500	
06819185	40.66054330	-94.71663550	S	NAD83	19	173	10240013	ia15	85.4	85.4
06819500	40.34550000	-94.83219440	5	NAD83	29	147	10240013	mo09	515	
06820410	40.11361110	-94.83833330	T	NAD83	29	003	10240013	mo09	646.8	
06820500	39.68802778	-94.70261110	5	NAD83	29	021	10240012	mo09	1760	
06821080	39.56777778	-94.40700000	5	NAD83	29	049	10240012	mo09	65.4	
06821150	39.38805536	-94.57912150	S	NAD83	29	047	10240012	mo09	234	
06821190	39.40097220	-94.72683330	5	NAD83	29	165	10240012	mo09	2380	
06821500	40.02916667	-101.96750000	S	NAD83	31	057	10250001	ne16	1700	1020.0
06823000	40.06943516	-102.05129790	S	NAD83	31	057	10250002	ne16	2370	174.00
06823500	40.03944444	-101.86666670	S	NAD83	31	057	10250002	ne16	172	8.60
06824000	40.04222220	-101.72805560	S	NAD83	31	057	10250002	ne16	23.6	20.00
06827000	39.67193827	-102.01351640	M	NAD83	20	023	10250003	ks05	1860	1860
06827500	40.01027778	-101.54194440	S	NAD83	31	057	10250003	ne16	2740	2190.00
06828500	40.14055556	-101.22972220	S	NAD83	31	087	10250004	ne16	8200	3690.00
06834000	40.35166667	-101.12361110	S	NAD83	31	085	10250005	ne16	1300	1110.0
06835500	40.23472150	-100.87821390	S	NAD83	31	087	10250005	ne16	2990	1590.00
06836500	40.14583655	-100.67320830	S	NAD83	31	145	10250004	ne16	361	351
06837000	40.18777778	-100.61861110	S	NAD83	31	145	10250004	ne16	12240	6220.00
06838000	40.23472220	-100.50083330	S	NAD83	31	145	10250007	ne16	820	405.00
06843500	40.28444444	-100.14361110	S	NAD83	31	065	10250004	ne16	14460	7780.00
06844500	40.13166667	-99.50250000	S	NAD83	31	083	10250009	ne16	15580	8880.00
06845110	40.00167260	-99.99290550	M	NAD83	20	137	10250011	ks02	1488	
06846500	39.98500557	-100.56014800	M	NAD83	20	039	10250014	ks03	1618	1324
06847500	40.11833330	-99.51694440	S	NAD83	31	083	10250011	ne16	3840	3370.00
06847900	39.76972700	-100.10068750	M	NAD83	20	137	10250015	ks04	590	590
06848500	39.97870430	-99.47865840	M	NAD83	20	147	10250015	ks04	1007	1007
06852500	40.00418070	-98.13226780	S	NAD83	31	129	10250016	ne16		
06853500	39.99251300	-97.93254300	M	NAD83	20	157	10250016	ks05	22401	14901
06853800	39.89918000	-98.25032760	M	NAD83	20	089	10250016	ks05	227	227
06856000	39.58861340	-97.65837300	M	NAD83	20	029	10250017	ks05	23560	16060
06856600	39.35555150	-97.12752030	M	NAD83	20	027	10250017	ks05	24542	17042
06857100	39.04277580	-96.82945330	M	NAD83	20	061	10250017	ks05	24900	
06860000	38.79473540	-100.85847960	M	NAD83	20	109	10260003	ks06	3555	3555
06861000	38.80778980	-100.02262430	M	NAD83	20	195	10260003	ks06	5220	5220
06862700	38.71167927	-99.34704920	M	NAD83	20	051	10260006	ks07	5760	5760
06862850	38.71223475	-99.29232500	M	NAD83	20	051	10260006	ks07	5810	5810
06863000	38.71473450	-99.15370860	M	NAD83	20	051	10260006	ks07	6033	6033
06863420	38.92333330	-99.65083330	S	NAD83	20	195	10260007	ks07	338.00	
06863500	38.85223400	-99.31815890	M	NAD83	20	051	10260007	ks07	549	549
06864000	38.77667810	-98.85480660	M	NAD83	20	167	10260006	ks07	6965.00	6965.00
06864500	38.72667589	-98.23366840	M	NAD83	20	053	10260006	ks07	7580	7580
